"logFC","logCPM","F","PValue","FDR"
-2.67910609992489,2.43495365883227,907.195107383122,2.0238564266915e-22,2.83591035205816e-20
1.86603272067661,3.44234859919594,897.329628588781,2.33417718063337e-22,3.24704343018977e-20
-1.9199465402867,3.52525724521655,894.890179914288,2.41948632646868e-22,3.34150208699419e-20
0.564484770176983,7.56034430775919,892.691904244592,2.49894960567859e-22,3.42659539858656e-20
0.689547187432243,6.17608233771461,883.41580437533,2.86849148707946e-22,3.90542064379181e-20
1.22785729505935,4.75657140822647,872.130889408834,3.39904641562565e-22,4.57505902157992e-20
-1.93966282530631,3.45608610590122,871.583188399981,3.42792086288201e-22,4.57505902157992e-20
0.836333542701522,6.42606818349835,871.495410042517,3.43183048969896e-22,4.57505902157992e-20
1.15194357831451,4.54489678395536,865.427468498132,3.76335476044736e-22,4.98242216112469e-20
-1.3929280813546,4.43170322115757,861.398078032755,4.00237547253738e-22,5.26257547577398e-20
-1.00963640288959,4.87066850279687,853.6803675493,4.5067288936028e-22,5.88542003880904e-20
-3.6596196396197,2.10351780291529,847.678281053992,5.01377620065136e-22,6.5033420083719e-20
-0.855441297277562,5.98867119840419,845.162751536923,5.14375433261834e-22,6.62715784719961e-20
1.35499898580361,4.25231078498815,839.137123803354,5.65301381754233e-22,7.23472708369068e-20
-1.97100476453391,3.68822837412905,832.92139704596,6.23570488270917e-22,7.92760441280582e-20
-1.31152691809883,4.52562042644001,828.314807698339,6.70733814261104e-22,8.47110331077001e-20
0.858136780590367,6.02385242795232,826.571323159011,6.89596231677659e-22,8.65240448334381e-20
-0.47229886420051,8.48655778752411,825.532133655883,7.01119040170972e-22,8.73985858062477e-20
-0.710582485556769,6.84562651138496,823.564994193149,7.23505479198554e-22,8.96073205430622e-20
-5.91866236491928,1.28303114779575,735.459323057448,8.10806761571869e-22,9.97760089865075e-20
-0.672883867608133,6.2380552813422,813.798962595398,8.4660109373332e-22,1.03517205072602e-19
-2.74979535701873,2.86733177568022,812.615951684466,8.63960315510804e-22,1.04971178334563e-19
-1.63994439627467,4.22650533616659,807.39513561205,9.39519110251131e-22,1.13433637481075e-19
1.0549814669681,4.94291098329468,806.988589515954,9.45671586887209e-22,1.13462859084211e-19
1.34419328719102,4.66440674406498,798.45412605422,1.0877395930111e-21,1.29697745136858e-19
-0.921406094129521,6.00377758750709,793.704386677231,1.17655947746519e-21,1.39422298079625e-19
0.319710375290619,10.9777376968797,783.396249914234,1.3973356018618e-21,1.64568414410681e-19
0.798107780707836,5.83343404662387,777.432706604292,1.54506532271996e-21,1.80857432928384e-19
1.26222886425124,4.51492287211113,776.301106483453,1.57498517697819e-21,1.83242366317881e-19
1.12211871833499,4.73195745115691,765.77670198782,1.88452660330147e-21,2.17935284358905e-19
0.911765788771802,5.45727953602826,763.345917710203,1.96491101156241e-21,2.2587063885607e-19
-0.857997262334967,6.27809925171784,760.452981065862,2.06543001925413e-21,2.360122623787e-19
