Ctrl_1	Ctrl_2	Ctrl_3	Ctrl_4	Ctrl_5	Ctrl_6	UPF3B.KO_1	UPF3B.KO_2	UPF3B.KO_3	UPF3B.KO_4	UPF3B.KO_5	UPF3B.KO_6
RAB13	5.11426844275533	5.13539071805075	5.21335134286295	5.17879034821878	5.2650451838652	5.13763309136786	5.38662192533642	5.48784823698978	5.40754235698033	5.51390605392909	5.37468504435335	5.37730594816717
JTB	3.61218019365819	3.62615345730872	3.53180366074547	3.64649520184101	3.49618514278558	3.53757510548794	3.67828907603904	3.77690631112297	3.7395050661242	3.71004891447602	3.72272914122693	3.7553887941545
ADAM15	6.13312529638465	6.08993525395292	6.16906641594616	6.1363227555252	5.81961043326885	6.11699519219234	6.01242148682176	5.93759027356371	5.92270309727787	6.00628183584429	6.0874201735936	6.08267309450077
ATP8B2	5.19963239457792	5.12162618816618	5.12938464732448	5.19623166079771	5.18043979511581	5.20540507425052	5.18933371155347	5.33261479441248	5.23902050888631	5.16469045414628	5.2684214124561	5.23516438747752
TP53BP2	6.94787954183106	6.99858426173574	6.94311844427445	6.9663339059525	6.95827462554546	6.95621982315361	6.90350003706809	6.93163786372075	6.94029110603026	6.96447437097195	6.91791753973793	6.90956447250883
DUSP10	2.45381246553496	2.08123476695452	2.2824675845125	1.94711817728251	2.20265787609713	2.42927239591036	2.18263967995915	2.0328058326558	2.33351422149899	2.19153348967524	2.07720186991876	2.23563541029702
SMYD2	5.39545139269834	5.34898101760732	5.43032223108879	5.42694151286709	5.52028387848085	5.42253713337839	5.29831684862117	5.42413486049343	5.28816818948244	5.33024525742827	5.36134838877336	5.24521869693058
TAF1A	4.28705050143575	4.18525430278839	4.18447948471716	4.20000813446217	4.28736867650993	4.34988510729894	4.16456100297054	4.23389889775486	4.24117718975403	4.17986014049088	4.09830262893425	4.2288921628601
VASH2	4.66996005563066	4.77132545724325	4.64906787828942	4.75207324329255	4.79664520380634	4.60984950598956	4.16396261505157	4.11816543859599	4.06874134644221	4.08417302242459	4.13661989588363	3.99336702190285
INTS7	6.07851335636566	6.07816352108847	6.0527393781482	6.02696862541726	6.12336131373612	6.14770361278672	6.05709525072587	5.9783139914874	6.01640700038481	5.99619270313577	5.98054993720434	5.91977237059471
EIF2D	4.94817068369614	4.96987965957595	5.00080508451332	4.97680781799876	4.88821588442942	5.05644012727953	4.97410146158096	5.00722055882628	4.86707099731665	4.98804267916232	5.00532364765522	5.06396603982941
DYRK3	2.32387878126917	2.21877718144704	2.45591668073646	2.30738065374972	2.46307194519458	2.52594663634089	2.4631077837874	2.36550387185335	2.22968253220973	2.38192884671773	2.49357778765295	2.49355467161095
DTL	6.99105810273514	7.03064477288647	6.99346584028167	7.035543229349	7.09320595864615	7.02066659906852	7.1109068750622	7.05659492270148	7.0964407865485	7.03065876610253	7.01889159615775	7.05724399625326
KCNH1	0.58096279538686	0.541867522467863	0.390404984108361	0.671271052713089	0.572128788612418	0.635314790533525	0.590425375551646	0.343543685832362	0.480949430934638	0.486251195529797	0.265067998929515	0.402663704427124
SYT14	2.49123108939777	2.87603174219528	2.49289108935862	2.74021236151777	2.5737404265035	2.43994569511187	2.10246522142931	1.89413749778703	2.09741796359275	2.13069890315451	1.82194087240374	1.96796231867767
GABPB2	2.24087951212403	2.44482463211825	2.22568893833818	2.18499633427226	2.54103289812296	2.43283894315988	2.3644709723025	2.64222907112572	2.32696568694754	2.20880422854475	2.50277486674542	2.43814546474015
GOLPH3L	4.75787504351254	4.78374282736199	4.86316909540163	4.81921237390152	4.90078138708237	4.75010683085483	4.85792629173905	4.85187497455391	4.97397477268652	4.85097656728851	4.85399717630693	4.7302878886332
OAZ3	0.748281307584768	0.620359960772352	0.558381423538287	0.51133335494625	0.682096360114217	0.925929389205547	0.850523984125451	1.00340278140518	1.24926787910672	0.880406979764608	0.739768498480577	0.920422599762429
C1orf56	3.07685111696219	3.11707777913523	3.19495129797757	3.09083304374876	2.88252676398503	3.05413961780451	2.9834271480153	3.0559036859826	3.16086734146279	2.9674383475479	3.028585138481	3.05859323597994
POGZ	6.52425084692605	6.51151609247446	6.506013258941	6.43625344183707	6.50921294326008	6.48442163182183	6.35125344701599	6.4135963071917	6.29748941918577	6.29266641847981	6.32138500952666	6.36613035261744
ARNT	6.24809612167677	6.32956751141913	6.2650978224566	6.35999093533468	6.25701409427044	6.35094043039037	6.30451036763626	6.3074024394559	6.23298745666887	6.37952301164699	6.198708161407	6.33965498631954
MRPL9	4.76213324801019	4.76831208010727	4.69918733415276	4.85864997626633	4.85611930526303	4.80067109821095	4.86824849631564	4.84372179523738	4.88983559188841	4.82760933794736	4.83809885289042	4.78835941413189
SEMA6C	4.11528023864599	4.20449183967929	4.06623676250923	4.18923567883995	3.96940590228367	4.04016913099849	3.98920173767128	4.09386142618581	3.93518518642035	3.89288765676778	4.19338918036797	3.90522749849766
LSP1P4	2.11602273467932	2.31867511952713	2.14562806098128	2.12093731132202	2.14236773195497	2.10645815086014	2.58612819079108	2.5770081990614	2.51538612278365	2.52274171715484	2.63245203653707	2.46707096032414
ENSA	8.02834727647756	8.03276094243407	7.98580526787205	8.04757750652164	8.06699148780184	8.01130364098655	8.17172074716605	8.17366192951475	8.16289163090775	8.14332690605173	8.12994379214509	8.14635165972915
CERS2	6.40023524221157	6.36233990435	6.420927902845	6.36451990330478	6.23793367249693	6.34491911517047	6.39970974058721	6.40747648831	6.39944745107092	6.38006761777771	6.45484463799578	6.4506267395887
SELENBP1	4.80898573877645	4.7417827758611	4.75074968661535	4.7258092507967	4.77777751414974	4.71904120992893	4.52945982951322	4.59232403300084	4.61448761409587	4.5380801342433	4.55875566209346	4.63918328016175
ANXA9	0.46872060991409	0.247595215063925	0.167370365360863	0.488082457658221	0.517793634440122	0.393197857975255	0.375695707529144	0.383217172867825	0.296623558408682	0.2300728872284	0.420677047842272	0.328944138017353
MINDY1	2.79039172705668	2.78013036133726	2.9266973699412	2.40785308981611	2.79874362170255	2.74403531903296	3.00497097000349	2.93029831763857	2.86642239876245	2.80658913309607	2.75451162686271	2.75356534919593
ANP32E	8.83984338532233	8.82341068956961	8.79787208029214	8.80490634990856	8.90391125969786	8.79703844111536	8.86357939397988	8.84587561638799	8.86303631542346	8.82471961270934	8.7758649687134	8.80909962178948
PIP5K1A	7.17036490256049	7.13859995103302	7.15998675019986	7.07541548918393	7.21575198841863	7.16576512481317	7.1671546144156	7.13436199579517	7.14293008512317	7.12229193401791	7.18235748743439	7.13034202511353
PI4KB	5.95450334044357	5.8587475043142	5.9137078438166	5.97704251864717	5.92458513732976	5.92854073294126	6.0439841207345	6.03965157431438	6.00003470505391	6.06300615692402	6.02127958140613	6.01474777755894
RFX5	5.44158023111278	5.34869284433903	5.3347335833125	5.42846907667629	5.40553412017502	5.35740776701559	5.67946006224169	5.67809342265501	5.64652282599095	5.63269591960838	5.69280966593735	5.69268370747994
CTSK	1.1424969683579	1.0640536451067	1.46518080530484	1.18656443886176	1.51230767981999	0.890054312177587	1.38200947629262	1.70671359282411	1.49882863781892	1.6019039041162	1.32094010994098	1.43944739707376
MCL1	8.05713734534512	8.07714032293186	8.03709383764724	8.08159163428695	8.11782087008246	8.07206571785967	7.96831739800242	7.92340592338036	7.95290927531047	7.95142203380102	7.97037279445755	7.9393427845823
ADAMTSL4	0.782222485711144	0.484265892077569	0.770353032809243	0.725297978615175	0.393976394449096	0.665944409669777	0.590425375551646	0.717097677546755	0.877333543680663	0.771711913819449	0.739768498480577	0.810358618782903
SETDB1	5.15855113359868	5.20199079032688	5.25038405056645	5.13205582223989	5.17512067600371	5.20904955012368	5.15059307247002	5.16121135739218	5.09453652375189	5.10103769343395	5.117042059167	5.20199536424638
SNX27	7.47988768506552	7.40087229794418	7.47161828765344	7.43114140358658	7.44206414503422	7.41026197522352	7.52467343441324	7.4644577675194	7.44132834767897	7.45756526927322	7.40139523292385	7.45889032385246
CGN	2.32618142554582	2.47893017575698	2.44566609107505	2.38495767812096	2.44238436304538	2.33139567412124	3.0182742964238	2.78087187683552	2.75212701140544	2.92775879337287	2.71864996501164	2.73624339088246
TARS2	5.25113472949435	5.2108966462054	5.31046037948467	5.27984494678828	5.23197684141422	5.26188819548197	5.43652735298747	5.51801178013114	5.45761161652761	5.42063527996226	5.49016563235091	5.50483185972482
ZNF687	3.94818508214952	3.97206867746351	3.91964184300247	3.8683060749655	3.83856650593976	3.8525271381191	3.86658335123235	3.79687388275484	3.59346405664705	3.78927085642184	3.80384268651277	3.78325782281834
ECM1	5.587649639227	5.58477778389797	5.66471840569682	5.64606785385963	5.515587669343	5.59579642161194	6.09211588954523	6.0587658435969	6.03594545593168	6.06740862401394	6.09671285374778	6.15778168174601
SF3B4	7.15214763193088	7.17196598550906	7.13395527480561	7.13814034955861	7.119099875243	7.17144700363341	7.0748336305967	7.06179980589894	7.052957381148	7.07783231746333	7.09025811628659	7.02947464021894
TUFT1	4.08023937913339	4.04999848587172	4.12040657242011	3.90314918902757	4.05910476900975	3.9762251853232	4.03965378850584	4.02530416948123	4.16611994429519	4.17986014049088	4.07506072002325	4.27324075455391
PRUNE1	5.26079693996754	5.36531246691301	5.31703575152299	5.33681192102056	5.31767685053538	5.36419471307997	5.33040220884516	5.31451661023619	5.29573342934168	5.25534325119215	5.30120937805136	5.37272730757858
LHX9	0.828437352808386	0.50923443424569	0.539226880949189	0.526628351716439	0.461331736436462	0.35611147070451	0.142887540463253	0.0794349169670498	0	0.0879659922929681	0	0
LYPLAL1	4.73509430515467	4.66701607792347	4.57654500470906	4.56566859128821	4.71188927804406	4.6086674584151	4.78274656681524	4.76669324302694	4.66641998349921	4.76727162144682	4.59188419273892	4.67226668259535
RGL1	6.08260512504432	6.04883924833262	6.04822983362622	6.08993927385883	6.10307447612718	6.06163056720053	5.94627622532678	5.89379629220474	5.95509069327649	5.83730999967417	5.88917116962668	5.8983405999785
HMCN1	1.73780800287491	1.98661592694953	1.80695865964227	2.03263198864959	2.11125073657048	2.01186145482088	1.26635028822279	1.06324680898823	1.04098676637311	1.34947229256993	1.67997002986626	1.18004267265861
TOR1AIP1	6.56149720330531	6.55587960749194	6.49890482935606	6.51576936327943	6.61917657380302	6.51081569672571	6.49770729501793	6.44942950978663	6.47098545128048	6.44266871553454	6.43684398306305	6.47088060646671
RGS16	3.17465015127539	3.22651944287952	3.35321768565628	3.30887311342794	3.14827582533216	3.20776100904853	2.15640681871197	2.0599884828523	2.0715358663829	2.00640206872673	2.22900176321703	2.10432015578317
XPR1	7.71055679890925	7.68807317855726	7.72514519108471	7.66584807473467	7.76530224107159	7.66205838583973	7.75816416443834	7.76207693459859	7.75176105954387	7.73124370933577	7.72251384469327	7.74921851152927
ABL2	5.61968164275929	5.62197736200078	5.56722584066827	5.45544248082423	5.55201213382481	5.46059807726329	5.48308590758728	5.41770151480162	5.39768115344712	5.54580776634251	5.33455698025786	5.4379796641118
HDGF	7.69999729339375	7.68556531729099	7.70787063501483	7.65789355289397	7.66138867223744	7.69797872053989	7.64050256846782	7.69410337005767	7.66046510515188	7.60251873185925	7.56080595280563	7.59969191617187
CRABP2	5.86469006083835	5.9257711270249	5.91726701439674	5.83970688696158	5.82880548130969	5.93342721356477	6.16015574374682	6.19917130082939	6.23692250909508	6.15926802017898	6.25979136181978	6.16912163448212
ISG20L2	5.13346037096529	5.13371913105333	5.12724829393254	5.1407793438012	5.16221094588763	5.1131124052826	5.51815701675715	5.49329723136967	5.48458594824761	5.43904649318041	5.48762010426121	5.45636846164442
CASQ1	2.05346896569346	1.65117547130294	1.946775562593	1.72645403911958	1.75308095463979	1.66589782012955	2.2697591736253	2.01776018769735	1.93179127938372	1.97502211017727	1.85965484458305	2.0795594221999
PIGM	5.57051339631015	5.55536097714852	5.5365648810361	5.50936615605819	5.58234864498485	5.54438192485425	5.36283275513607	5.43927064683734	5.3668887371722	5.49919153518306	5.28876845272388	5.33216298092236
MRPL24	5.60719077718563	5.55436168114225	5.57645508702673	5.51440958288257	5.52127060916876	5.71355078840183	5.67736509139999	5.63601716801885	5.64279261948413	5.68145129637585	5.60521905401127	5.70406811118976
METTL25B	2.76005492927483	2.7681127810913	2.86007791936679	2.71205812325773	2.75579249911581	2.78507538438049	2.82741950276805	3.00085773696647	2.92251805638656	2.87618760874261	3.08478532709881	3.16127872262336
PRCC	6.29219563742252	6.37993250084599	6.31897218728187	6.30492033694225	6.22284950064352	6.32094028271764	6.3490177233474	6.36463853032308	6.36456919803044	6.37666045170023	6.33367784854068	6.38570439272812
USP21	4.5125602463111	4.57541124267141	4.47562345370681	4.49209784222784	4.54630005783571	4.63483852004219	4.59485263624674	4.7283136747933	4.71404045480593	4.59172797487612	4.64227508893373	4.73544864396929
NR1I3	0.132208864000291	0.286630008600843	0.486868815187523	0.115771343408512	0.393976394449096	0.310311506879573	0.209352502157078	0.398786044524081	0.136080404375542	0.2300728872284	0.194170541436433	0.260095567115373
PFDN2	5.52588434282369	5.4699701841098	5.53031329169507	5.57198262781869	5.41777308456149	5.50235575822397	5.34261620350436	5.3227016534137	5.25922493251265	5.29919535943393	5.47599257740664	5.32322606180924
SDHC	7.87975305377548	7.85167047202759	7.84324665441184	7.80426059172586	7.90269036462842	7.84905979116881	7.88058000632926	7.88324240953337	7.86156035035557	7.82812241491442	7.85611683916204	7.87667520337749
RGS5	6.17859483172956	6.2399569373076	6.1701044699088	6.16791087123772	6.15612794068394	6.13339038920312	6.96206938555904	6.93305867565722	6.94537701623551	6.93707087951887	6.9479405291361	6.90446277212216
NUF2	5.81431881960687	5.78228273250784	5.72882104912529	5.86342924426116	5.8145884348212	5.84383857433164	5.80987663375037	5.84437352505349	5.74662194053395	5.83453109836033	5.78597149338052	5.76977642530489
PPOX	4.19681603081276	4.11039882848941	4.17365132966113	4.0664136940469	3.96795914493591	4.12694356562005	4.39160642513113	4.32074466944358	4.33554037829438	4.47422140639437	4.51896791393186	4.45508612902339
UFC1	5.84816105794592	5.92306396259525	5.89530837669415	5.88750847101558	5.9420065510648	5.93342721356477	5.96116294048078	5.9225225326148	5.98832420961956	6.02014937639951	5.95849280327088	5.97065295180202
COP1	6.62973238556192	6.52433119534825	6.51042550035683	6.57305906185305	6.57186465470943	6.55065181359132	6.51775082967951	6.52486413548168	6.54244434998643	6.49086451810768	6.45733034486676	6.58841913796387
ADCY10	0.204082067086615	0.0232987443867048	0.0185606667839829	0.155668379620233	0.210395178236623	0.310311506879573	0.236926107474407	0.32736368420201	0.155921755070198	0.0336189056281067	0.129141917655516	0.224398648411151
MGST3	6.76127031949066	6.72926991150032	6.71123781499987	6.74698577296949	6.81293897337238	6.76547665920236	7.05261933943367	7.03947059155942	7.10913887346586	7.04360769685103	7.00988870202584	7.03125119252361
ILDR2	2.17342104605871	2.05603890013675	2.16658384187608	2.33804710642434	2.36315247931305	2.31409501453999	2.30492342892953	1.88034047861823	2.0871207767105	1.96052969054423	2.02197956300641	2.11897514701856
POU2F1	6.02653932252627	5.98593276043433	5.94845681124896	5.95141624655767	6.00437864680855	5.96055156955228	5.74454151776159	5.76850469077414	5.83773112386835	5.83313963786544	5.70720310122822	5.79490186912804
TMCO1	7.12339033512633	7.13509519299166	7.10017966163097	7.11025509489435	7.23977934730257	7.0665882878784	7.22989364297185	7.16832566268533	7.22637390905276	7.20207405386882	7.21202915507341	7.17617004011623
UCK2	5.09616763958538	4.97362221091589	5.07084070041255	5.07044671811813	4.925216051831	5.07681461502668	5.05797630662274	4.99350732924004	4.90163556107192	5.07369191827017	4.88914049515761	4.93428856302956
TBX19	0.699380831651002	0.680217178089006	0.781263607272574	0.777374491722345	1.04249318166434	0.578487392006179	1.50806526064264	1.74984370733685	1.51812014213145	1.6676175023198	1.67997002986626	1.81435995901915
RXRG	0.110998386538503	0.197267935103819	0.175663674730283	0.852125777803905	0.249027886644516	0.333393227529975	0.290540956736193	0.0794349169670498	0.0432542392803557	0.190878906875742	0.282261046190091	0.140696864644042
GPA33	0.768741683200162	0.333983598043024	0.332241327831033	0.42418331371101	0.771059677610794	0.325740279096833	0.424475873478998	0.580421354647732	0.449140129551946	0.58781137253953	0.60277833673751	0.779942538268254
DCAF6	5.28348862236553	5.37581548143721	5.42967226689103	5.33001719298935	5.38372724510037	5.2611360756351	5.43454408595378	5.57992892910946	5.52781744521395	5.44764524090286	5.50145055398919	5.42107911317282
CREG1	4.73639343028365	4.79012391081766	4.77278409118252	4.86317531182013	4.85377115836506	4.83948104540117	4.6531518119337	4.58426149550044	4.54330097713937	4.64390576418964	4.61708791777752	4.72191208881953
MPC2	4.80114395042988	4.77089535995565	4.78672505821814	4.72498074684247	4.86625067491397	4.76078819431331	4.93324948006417	4.82943167096164	4.79614415183352	4.76143115740902	4.79382763461774	4.81147535332468
POGK	6.0453545864095	6.05644697452644	6.02159153196439	6.02141211795638	6.07327696414392	6.03782225664196	5.77640493518586	5.76249996765806	5.75314959091143	5.7365024442628	5.76242552403093	5.70487785562363
NME7	5.58212071919795	5.48761451968699	5.50647146547629	5.53653523041333	5.57214849305403	5.47234325771588	5.3945502891217	5.42603554066449	5.57647778544714	5.5049455658129	5.45837366425989	5.47737199586646
TIPRL	6.48382745659836	6.4560126298443	6.41929181798985	6.44445550528226	6.51850798463239	6.43103107156294	6.51775082967951	6.44861164433961	6.41599700750793	6.38753517897771	6.45437068405953	6.4359487668741
ATP1B1	5.98123249588333	5.94419894070657	5.88822935645665	5.9791286822195	6.01212053703196	5.88298667703288	5.93281581897277	5.95118298283016	5.94175852309263	5.94833770670528	5.88952181386496	5.99667620882936
ALDH9A1	6.8367961807669	6.8183345925389	6.89150108259304	6.89022233266793	6.85629982907783	6.88518372239373	6.9417914737637	6.90964671848933	6.8966437788579	6.83807866635707	6.86745666574648	6.84583586172596
GPR161	6.2515832603196	6.22997807758864	6.27791384596411	6.25586089647355	6.23252152141248	6.24917301623075	6.23854929337398	6.17832078725422	6.1137769128656	6.20609136622759	6.21586685427739	6.28682386452757
ITGA10	0.557635136416838	0.557911372385185	0.545640027055696	0.26913805301425	0.461331736436462	0.443567517845736	0.307978756760229	0.172947301259281	0.146035189157269	0.47813453834071	0.212224203923626	0.215334681995642
CELSR2	5.52036449639414	5.54910399092697	5.60877886797957	5.63000388196701	5.44116204157953	5.6070868538863	5.43206116201711	5.55582726018347	5.48850337331932	5.53631110352719	5.60926957966652	5.58024210838672
PSMA5	6.83790605966854	6.78964232148754	6.79083244337892	6.77226909092965	6.82567530954258	6.76803783748294	6.83307248511711	6.77473322414201	6.86563375757731	6.79022201085602	6.7786238065483	6.76185419932102
STRIP1	5.44158023111278	5.48970695712363	5.55118023383499	5.54688619505347	5.4172431091064	5.56727903188682	5.51745451609366	5.4561107283602	5.51491145415014	5.47058350503231	5.4564815506561	5.54495280915696
CTTNBP2NL	7.00226142515928	6.99241784500557	7.08209475326031	7.03060654307065	7.0898843360014	6.98383496819056	6.93978287494838	6.92501684494434	6.91285922976244	6.91412790787313	6.92297923391968	6.93575461270736
ZNF697	4.03872087693413	4.07041419773362	4.14225825877675	4.21837420271071	4.22877424923224	4.21605626632036	3.67409267813236	3.74071135085778	3.9437708707365	3.77360487758032	3.53287291871791	3.66257476143691
IGSF3	5.99069874782033	5.95521940930489	5.95057276328168	5.99020422509711	5.95484463700053	5.97652363376532	5.81940762462856	5.74946660581107	5.84748695198298	5.77448827079586	5.82792175593291	5.82258467917759
SLC44A3	1.28188148000815	1.14593968590925	1.25035725600032	1.30217088728968	1.25670563518463	1.35229195174973	1.48908063678575	1.61304795702314	1.29472153722806	1.40190070899988	1.59307973040036	1.24383496116604
MTF2	6.39105352382809	6.36818058347211	6.34918871734794	6.34092062597394	6.47994830907678	6.41601805228466	6.35492827938572	6.33674640317103	6.3542746231164	6.34576775933794	6.32618520785344	6.32932117072693
SYPL2	0.0454291879385546	0.155702563464018	0.317326487947111	0.278203025207021	0.200573166156504	0.0931001646023771	0.103485915952493	0	0.0432542392803557	0.190878906875742	0.0808302065233382	0.197034101721165
LMO4	7.53846841265988	7.51068908450173	7.47545469140739	7.51387286841512	7.56689263417279	7.44395682353773	7.60727001706858	7.62028005388483	7.65181214985144	7.63025233770062	7.63174079270651	7.62590122939176
MOB3C	2.56327691333261	2.75599425350527	2.58294212949614	2.35742251536313	2.46101648530678	2.51252636046801	2.33074533573121	2.476046130794	2.79229706093201	2.55974863896786	2.45619170509271	2.42247807762849
BEST4	0.58865560658052	0.46737684828977	0.691577407336475	0.629380248513269	0.50986168170886	0.363605408807875	0.802120981994351	0.503303197123991	0.803781186181363	0.6102667540135	0.546967887566042	0.671451079343979
PTPRF	7.14262541571625	7.16568144600312	7.16611300260785	7.20145647341466	7.18378132212249	7.18466241100733	7.22660218105802	7.26566760669788	7.27863599088806	7.29799005339666	7.23656191901173	7.2820386647021
KIF2C	6.6775189701966	6.68407254474296	6.73098050133897	6.62959986643993	6.72274366267827	6.75545329289512	6.89901221880867	6.95979159838274	6.89636736387721	6.90894808993237	6.80423557430893	6.87652557095
RPS8	8.68092144825308	8.64724345179026	8.6652427018802	8.61080316897971	8.64146491343658	8.62034119551073	8.61767362184417	8.64564980981864	8.6354141889813	8.63698232436367	8.60025298039145	8.60759755416192
AZIN2	2.39360530570531	2.60974492655115	2.8288680961842	2.80279798664426	2.59263936681896	2.83039871154563	2.66097991599853	2.53535568866503	2.52304553276273	2.55974863896786	2.57256815738902	2.6345185622728
PIGK	6.2421638155631	6.33000551705336	6.24035506690324	6.2982518908903	6.27628388293098	6.30436506866976	6.18808798104137	6.16258961132013	6.18309833273082	6.12686184899504	6.12676750439993	6.14650090818345
PRKACB	8.44875488887162	8.42875047169642	8.4534689984777	8.44741089841022	8.51850325074225	8.45496056829224	8.65605255164211	8.65841355050437	8.63965899966159	8.61450826126518	8.64234333640485	8.61297287223771
CCN1	6.94647700945567	6.95570712649557	7.03700349225009	6.97611572549485	6.93189582317227	6.93829599384708	6.31896179058627	6.36760848277344	6.38375790625786	6.28919117560697	6.35135026969501	6.38254479067808
BCL10	5.23253494086323	5.23541978914329	5.18256228185889	5.2415434698282	5.30655915246227	5.18228368915463	5.35210337080052	5.23597721663839	5.0874509375102	5.12755047384784	5.15516293109771	5.0964178914232
SERBP1	9.24818587577014	9.25189277480793	9.24568521078615	9.25482881431819	9.26624549091792	9.2153206902947	9.09540911884253	9.05895097475198	9.12140541074672	9.08639374917581	9.10568623142611	9.09410129016871
ITGB3BP	5.27427586238372	5.26870110151792	5.28385504411234	5.27899848533825	5.42147747150284	5.22713509764705	5.38354114576021	5.36517512245444	5.32943100992331	5.42934413267845	5.41591952480061	5.31423343679942
HSPG2	3.8003319663918	3.85277270695932	3.89033752650228	3.67165179626551	3.58945861515415	3.72596793040639	3.57674482491749	3.58355175115455	3.4011340331319	3.42241730565053	3.59525235138997	3.61080705173932
NBPF3	4.52814602111805	4.55956189532806	4.37972541196756	4.44104824313636	4.42237156182215	4.4003970863746	4.96451193001595	5.08747098461537	5.09260753979314	5.05846185572179	4.98249481544649	5.07653405601488
WDTC1	4.76298338278167	4.760967567209	4.83432045269721	4.88002001085627	4.83722623878807	4.78540806881789	4.82120564133275	4.82006660509695	4.80677272907907	4.83636685419157	4.80018259434642	4.76951882692406
SYTL1	0.626516134853296	0.687527684650182	0.850239376688103	0.534215469495689	0.477690442536982	0.725319199583496	0.942714725349665	0.853283873354039	0.608821380057068	0.934798774783926	0.745978320412254	0.942561404001314
GPN2	3.65035539683738	3.88730884556451	3.87195463158159	3.82101664417017	3.73094378266122	3.87039138448343	4.09657677080318	4.16500969148977	4.20948671584656	4.221783164508	4.16817686586136	4.19355911818291
MAP3K6	3.13973009517233	2.99423256364964	2.95347197076867	3.18421164235815	2.83887080616384	3.04717575617843	3.14375336021972	3.08987007191292	3.0150459004695	2.91428599327344	3.0600773404314	3.06869380794087
PLK4	5.15758169739336	5.29256858908402	5.09645643236512	5.11634568569774	5.2561822757745	5.15474190826274	5.16501873187223	5.31194923160412	5.25750416922672	5.2621543721642	5.16620292513482	5.23432335689841
C1orf94	0.223976338746272	0.305758359563797	0.332241327831033	0.184883381491003	0.34131245531016	0.294715947752625	0.0212995624560861	0.190943822813171	0.0109357439103249	0.130016121460945	0.194170541436433	0.121418064573705
KIAA0319L	6.53747747172544	6.52062652007014	6.55053673668302	6.57409455906334	6.4780438253257	6.58361345131359	6.64498365769139	6.64916278435341	6.60985600858691	6.61577287806431	6.6303161474692	6.64436261819087
C1orf216	3.33416778782625	3.2563219440269	3.45211590052346	3.28208655271409	3.49618514278558	3.42209894898895	3.78097969096917	3.63540072478535	3.55848625268773	3.70484139252528	3.58922073887795	3.62883916375619
RPL11	8.48146910276849	8.49010153352298	8.46617573577598	8.45517531201193	8.53456581927979	8.48310405392892	8.53215633388561	8.54364212787351	8.52983913567503	8.48800205832651	8.48133033302202	8.483381456585
CNKSR1	0.142698298894083	0.112904039129526	0.142200498336833	0.155668379620233	0.109029563176092	0.146206491512987	0.200042932026842	0.0599824465088079	0.204363154997971	0.0224994233245543	0.0409811158055745	0.140696864644042
SH3BGRL3	7.29219280148527	7.32042334564368	7.34394001385493	7.29164683212297	7.06125263810623	7.31997667954017	7.40469059707728	7.47912127975514	7.45471878949406	7.42045418968109	7.59378038324672	7.55503530620347
PGD	8.62932115744272	8.62471949358299	8.62203903997708	8.62749684352461	8.58981382635361	8.67187705643315	8.58694919960969	8.56805410027723	8.57915020055206	8.58159246753624	8.61031300007395	8.59091241525467
PEX14	3.86035024501017	3.73687855918384	3.79464162646988	3.95140794660134	3.58757567348422	3.82564821044894	3.76843763841172	3.79540424360073	3.58342581582944	3.77691714492706	3.77452662966234	3.66340812624866
EFHD2	4.31224298573378	4.39292295287432	4.3013604097565	4.41045615083049	4.07599135114545	4.2842751668689	4.17884835546803	4.24039428610155	4.14703904736526	4.22724161777917	4.20639505372879	4.19355911818291
ARHGEF19	1.90733376562859	1.88852857286984	1.98502912786419	2.19220800903144	1.93587124110104	2.04486489281022	2.06192813097793	2.01776018769735	2.220290340865	1.63878033569322	1.78924046993515	1.9101552634692
EPHA2	6.41558965586108	6.42450246771766	6.42038274735598	6.44772331845621	6.26690178748403	6.40743325627223	6.17923205554349	6.22710196255138	6.18309833273082	6.19700203331804	6.25285814141248	6.21346832749474
FHAD1	0.934870489724337	0.891208974779633	0.901140661415406	0.888097442638203	0.891946079526389	0.995109310962686	1.07081574372797	1.34220557082787	0.719625873903513	0.92885552390436	1.20851880257558	0.969765553046717
PRDM16	2.9026531491273	2.97344935005668	2.96786953326485	2.91747150883396	2.71670117520389	2.92587102881654	3.43017344246063	3.34019358296857	3.18641480724942	3.2779433996968	3.29420143891316	3.22023524513227
CFAP74	0.501690673730259	0.525643244542204	0.425601386106675	0.488082457658221	0.609723728047042	0.400502090071355	0.771023133190897	0.429428640785995	0.557533273366788	0.565000942071938	0.389283026798213	0.72990229780527
RERE	6.37125905371904	6.32810653148469	6.28188061212355	6.34672209367042	6.2469090490284	6.32298384297106	5.86926389839918	5.85499420749352	5.87935153011836	5.93468593191164	5.93846749628066	5.91802759732056
ZNF614	4.99378703546184	4.95821566482032	4.92535221996643	4.95011422841338	5.13732739059962	4.97652598159946	4.9503541027659	4.9323064493173	4.85042473311423	4.84940425262433	4.90830088280219	4.80091072422444
RCN3	1.71338680428101	1.4293100652967	1.53130139328558	1.4816181202857	1.36179678354547	1.23052808785495	0.826525466077323	0.9880456958472	1.07264629361079	1.00991234486907	1.29999013345184	1.2122913796923
IGLON5	2.53169986040843	2.60396138285722	2.7111389370614	2.57716970386641	2.47534358333876	2.74403531903296	2.71426683048223	2.92627530487274	2.93117922968985	2.77546519252168	2.88544477370221	3.04202747017592
