"gene_name","logFC","logCPM","F","PValue","FDR"
"CASS4",-2.27748592189397,-2.05606869632913,27.9580989524237,1.21810372382291e-05,5.23364753496605e-05
"ATP10B",-2.88194168765308,-2.81714595867774,25.9535577473512,1.24265554297996e-05,5.32245837987198e-05
"CYP24A1",-5.19299356666465,-3.6863556349931,29.8847114208486,1.37161328500042e-05,5.8320172941674e-05
"ITGA2B",1.25558770256403,-0.895393311942962,27.9804701548644,1.3842975866404e-05,5.88175775883373e-05
"A4GALT",-1.41351338998539,-0.976816093080092,27.9594280391044,1.39645300181412e-05,5.9217380772754e-05
"SYTL4",1.17776755990356,-0.346676918256224,27.8829011384744,1.40976594948962e-05,5.97027949092261e-05
"RAB28P5",1.40376759740985,-1.46781586306888,27.8152208529282,1.46134567812968e-05,6.16559406221e-05
"LINC01361",1.97188029794727,-2.05460882986547,27.4237510156592,1.482805042305e-05,6.25063864671259e-05
"TMEM132C",-2.89750385766943,-2.80683415085318,25.3369288108245,1.49219323170963e-05,6.28607273845289e-05
"CNIH3-AS2",-1.25848284282411,-0.803664064076267,27.6316958204811,1.51014854384284e-05,6.35613277705571e-05
"NR2F2-AS1",-3.08927624612145,-3.31483269252637,25.0804656764476,1.53320499389331e-05,6.44046745465424e-05
"PLGLB2",1.04866951520723,-0.726187828402068,27.5272264242043,1.54739271046208e-05,6.49438081826423e-05
"SYT5",1.79709379733044,-1.89034845599714,27.430309254006,1.55555852103256e-05,6.52722555809006e-05
"BHLHE40",-1.0780759171375,-0.337243811382851,27.4047314759504,1.59252267761104e-05,6.66775525454724e-05
"PDGFA",-1.14344375559176,-0.977213986701107,27.3532000970112,1.62474932248458e-05,6.78935845531921e-05
"TBC1D3H",1.30646181211647,-0.65221041278423,27.3090839287935,1.63803260792101e-05,6.83891082519782e-05
"PRELID3A",1.10554920535158,-0.159600307611299,27.0892632527584,1.72640258115459e-05,7.16733355329254e-05
"SLCO2B1",-1.73880625198809,-1.99201158491227,26.9897949749323,1.73579741210437e-05,7.20322155645646e-05
"GOLGA8T",1.09660629655154,-0.794027375650851,27.0728056932598,1.74128315043657e-05,7.219743550525e-05
"C1QTNF4",-1.40150413969435,-0.962871925672529,26.8063775717385,1.87646803553501e-05,7.74012825057273e-05
"MMP28",-2.69154206745562,-3.13182656708304,24.275837201412,1.952338075394e-05,8.03926083941197e-05
"AGBL4",-1.43479903126334,-1.52841304208607,26.5556772258127,2.02203576024328e-05,8.29423514730561e-05
"LINC00857",1.06681587684877,-0.451461452874261,26.0100477598121,2.29126577532771e-05,9.30908552147429e-05
"TNR",2.50377372063758,-2.67570379834638,24.3809239460834,2.39975863184793e-05,9.71082766770334e-05
"SLCO6A1",2.07291621003811,-2.19554097173587,25.3524119645732,2.44699519896004e-05,9.88946670198652e-05
"HSPA12B",-1.63798816465831,-1.12535872182884,25.7540300053682,2.48806239905731e-05,0.00010033316860932
"VWA2",-3.00279176386976,-2.61559804851627,23.7133303686748,2.529952853392e-05,0.000101904122800181
"CNGB3-AS1",1.81377282138671,-1.58544742460679,25.6371448107112,2.54795555551884e-05,0.000102564694483739
"CPM",1.18698851717236,-0.787099346861859,25.5520930370234,2.59634475197985e-05,0.000104424953286732
"LINC01376",1.18236090970753,-0.776316763466746,25.3501696860138,2.7394124129355e-05,0.000109673618542487
"UGT2B4",1.84996927062718,-1.8514486934412,25.1635796901911,2.82477390887472e-05,0.000112761873006172
"SLCO1B1",2.72116362214875,-3.0550794779504,23.0482561443336,2.90863415494444e-05,0.000115844501810101
"WFDC1",-1.14330714388369,-0.452169181323709,25.0921227979314,2.92666561196331e-05,0.000116490150845656
"LINC01473",1.13643869956062,-0.907091551223025,25.0892179650618,2.94209067964715e-05,0.000117031319471998
"GALNT9",-2.35749214157358,-2.45098629149242,24.0584667381807,3.0366294098107e-05,0.000120293385844276
"MUC15",-1.9746931543648,-1.90759195488945,24.774710991542,3.08238434579141e-05,0.000121980070678536
"LINC01579",1.00552247595819,0.0843424560449183,24.7960281371868,3.1643573691442e-05,0.00012488932651205
"ADCY8",-1.84839414578824,-1.89501629274767,24.6755546904579,3.21532245602821e-05,0.00012672331648294
"ATP8B1",-1.17075200684354,-0.946825036773077,24.7100940922309,3.26131418335815e-05,0.000128267667236071
"PTPRN",1.23040951281032,-1.34105450004549,24.7028854735266,3.29408288086648e-05,0.000129370926890331
"LRFN2",-2.01580290283153,-2.46321773301748,23.9352004839766,3.42667724067746e-05,0.000134029997940679
"PAX3",-1.79077904913859,-2.27894330579603,24.2408349078473,3.4382907203869e-05,0.00013445684856237
"CAVIN2-AS1",-2.81820386439299,-2.97920334807645,22.3828566404843,3.5809026035549e-05,0.00013957885742222
"INKA1",-1.31348274601156,-1.04982994776117,24.3668883877556,3.59165319380967e-05,0.000139941072379875
"CDCP1",1.30550029032905,-0.140791137569677,24.2520500147493,3.67285771930034e-05,0.000142728440561556
"BDKRB2",-1.57277188674999,-1.64288885115936,24.2085086364824,3.76906438424828e-05,0.000146053146920497
"DHRS2",1.28780575725942,-1.24218222828816,24.126431092025,3.84889731748754e-05,0.000148756355554275
"PROKR2",-1.74400917859818,-2.27465127756558,23.8620051248285,3.85071567608358e-05,0.00014879667639649
"GOLGA6L3P",1.84295509186585,-1.84407897604672,23.9138520707172,3.97876392159602e-05,0.00015331258732011
"IGSF11",-1.97053031338898,-1.67335667302529,23.7947573529392,4.145012881501e-05,0.000159239168073193
"FAM27E3",1.25764483262929,-1.21228405461186,23.7358143808676,4.28160816022383e-05,0.000163929062329112
"ECHDC3",-1.32815460952348,-1.49098947964946,23.6982428771687,4.34801373673002e-05,0.000166272549211168
"LINC02944",1.66392981975687,-2.04735637834331,23.4300215223069,4.52183920801194e-05,0.000172097040595173
"TRIM55",1.05325339000142,-0.794122166022178,23.2142347538037,4.90934193284023e-05,0.000185655510518081
"TBC1D3E",1.10503603341896,-0.74175102634049,23.1265695375723,5.03010026238707e-05,0.000189785445630984
"TTC12-DT",1.38041277800681,-1.43271948050683,23.0267834220506,5.23633955378852e-05,0.000196947512566768
"SGIP1",-1.25963578125009,-0.623426028332457,22.8309499282158,5.46360601433776e-05,0.000204853212221176
"MAPK13",1.03156452674416,-0.390440568354895,22.7872736408447,5.52025311801501e-05,0.000206613958094237
"ADAMTS16-DT",2.19307033025159,-2.19052610296865,22.3080653608972,5.64859272090963e-05,0.000211006099364277
"UGT2B7",-3.51233045761004,-3.16541070724692,20.9791529051979,5.93337894044791e-05,0.000220528703813705
"LINC01981",1.23820822058152,-0.827825213307318,22.5020511070348,6.00927966376792e-05,0.000223090585390355
"FAR2P3",1.29850291117208,-1.39659780506196,22.5108252841859,6.05051162249621e-05,0.000224447674622338
"OCA2",1.18164388832714,-0.767315257218193,22.4695880915903,6.05852049546675e-05,0.000224657944661919
"KCNA2",-1.39648713697705,-1.48512886663735,22.3492417216324,6.34463310120768e-05,0.000234497346253145
"CHL1-AS2",2.34991953692206,-2.45745842821498,21.5045113449092,6.4330498804496e-05,0.000237353946867174
"CTXN3",-2.896965521946,-2.91544299427358,20.3970175805893,6.80616954054413e-05,0.000250158982710752
"FGF8",-1.04414883795965,-0.606206252278268,22.0530424906274,6.8095882520354e-05,0.000250188833826457
"MAB21L1",-2.39824347544418,-2.7094284471296,20.6125895194138,7.70013613461166e-05,0.000280120358870836
"IFI44",-2.60820679285166,-3.25518839317268,19.9452086841634,7.71867121219163e-05,0.000280688257739047
"SYT6",1.25849916625163,-1.08222010952301,21.546180024397,7.93378511373793e-05,0.000287856497502225
"CLVS1",-1.19481378119595,-1.4390169295804,21.4815992688115,8.12614524700159e-05,0.00029444622556944
"ONECUT3",1.88566961213049,-2.37797484163083,21.1165843505631,8.13582244937145e-05,0.000294685629359592
"KIFC2",1.14787054832725,-0.940915166833819,21.3811897102473,8.29863807647711e-05,0.000300073375690584
"TPRG1",1.25632290649394,-1.29845051749784,21.323136532793,8.49387727570967e-05,0.000306374737378527
"TBC1D3I",1.21211734962375,-0.891712787951715,21.2853747424437,8.53233100831268e-05,0.000307654316992071
"BRINP2",-1.73376885543956,-1.63441876493599,21.1433561409137,8.92535838337576e-05,0.00032056146844839
"C1RL-AS1",1.24695450159137,-0.953263911145942,20.9941886267157,9.30050191280601e-05,0.000332913919858544
"SLC8A3",-1.61025033436572,-1.57307331256058,20.9962559238371,9.35673273192614e-05,0.000334677097549443
"ARHGAP29-AS1",1.25130859493032,-0.995482246375855,20.9279137710883,9.48859083019472e-05,0.000338699290009758
"ARPP21",-1.46860808363186,-1.66445971234892,20.9172834245686,9.58232189993097e-05,0.000341790846363759
"PRKAB1-AS1",-1.19532318198992,-1.41312216523022,20.9008340901646,9.62245282305731e-05,0.000343031061920578
"SLC25A41",1.49454982425663,-2.02275957028801,20.7916704227673,9.78595293509236e-05,0.000348342181522285
"DSCAM",-1.5247056577284,-1.42961501664524,20.8385145323827,9.81488638587823e-05,0.000349242583780731
"GRIA2",1.58071151689369,-1.80242080915884,20.7396988225824,0.000100178979125905,0.00035588852123984
"TNFRSF11A",1.79784732493056,-2.37817863442899,20.3874000509049,0.000102667573657695,0.000364106671255639
"PITX2",2.45877211619632,-2.86946192216767,19.4615958304499,0.000103992420568581,0.000368396844003516
"PMFBP1",1.03438344742831,-0.801540508800024,20.4771912811241,0.000108009786066087,0.00038164252956206
"TNMD",-2.84711996415361,-3.007488099551,18.9071408254849,0.000110886818263042,0.00039101657791984
"SIDT1",-1.084521692629,-0.372420185056665,20.3765997971246,0.000111039425543376,0.000391410916664742
"NCCRP1",-1.15955882360431,-0.995860031054936,20.3253755301529,0.000113301217352947,0.000398432582803541
"A1CF",1.90375064201171,-2.14203843632545,20.0617620653792,0.000116117940014482,0.000407889495783718
"PENK-AS1",1.10606409552696,-0.723018748578355,20.109532049261,0.000120497996656107,0.000422193838621517
"FUT1",-1.41271035631062,-1.66294450229723,19.9165847877999,0.000129046218144891,0.000449927397335173
"TNFRSF10A-DT",1.22017165101053,-1.44143897205253,19.8170442623651,0.000132837018143635,0.00046180228853737
"RAB41",1.97541604895995,-2.76646558063607,19.0841797371878,0.000136132751700649,0.000471977683654932
"LINC01414",1.36380226247909,-1.12121872628553,19.6163869175915,0.00014067765155056,0.000486417304902034
"LMO7DN",2.71828425854508,-3.23661384712724,18.1712213433437,0.000140792541471993,0.000486726889724085
"H2BW3P",1.16826037988415,-1.34426782244191,19.5542832218573,0.000143577191069241,0.000495728657725937
"TBC1D3G",1.13729656437195,-0.970485370858798,19.5309634301483,0.000143821490800381,0.00049648285540279
"ASB12",1.02842869302052,-1.19222917653055,19.3791618393892,0.000150928281659064,0.000517629022862691
"PCAT1",1.16433989169461,-0.986562114473341,19.3689011317948,0.000151140820925116,0.000518208669280131
"TBC1D3D",1.06826631235177,-0.702625377556226,19.3454930319669,0.00015174780789681,0.000520104029315311
"TRPA1",-2.06140282248203,-2.73350806539482,18.5255898095485,0.000162008053519511,0.000552115853615133
"PABPC1L",1.00321181989676,-1.14360925682426,18.9424198707685,0.000172361401663899,0.000584081522990621
"LINC01902",1.5491762399251,-2.22174538524811,18.7979334540194,0.000175355277190223,0.000593284324325118
"FAM181A",-1.13288016571797,-1.02942146184569,18.832143687483,0.000178209354430209,0.000601985742916897
"SLC10A2",-1.57441621069775,-2.05159510478412,18.7345054170706,0.000181454971206596,0.00061187266507167
"HTR2B",-1.5886040129882,-1.71275926529224,18.7674516216926,0.000182397690219441,0.000614835550332327
"SLEAR",-2.77552679829697,-3.32295281194926,17.3898754122927,0.000183359177161799,0.000617534407714921
"CCN4",-2.15617815373718,-2.54655744265399,18.2191625083977,0.000184320273607901,0.000620553541292683
"SLC6A1",-1.29638435118643,-1.43973079967274,18.6800982078122,0.000188009187264527,0.000631975550326934
"ACSBG1",-1.5602115220505,-1.98553565587386,18.5428572871729,0.00019349103863844,0.000648125955455512
"INMT",1.29634261103515,-1.5183486992564,18.5823948045005,0.000193835451402172,0.000649059682638669
"SH3TC1",-1.36714454954121,-1.40499268329011,18.5601155138388,0.00019510917223004,0.000652983050784532
"MRC1",-1.12567544802123,-1.11243850597758,18.521872386267,0.000196368463495493,0.00065673961563118
"MUC4",2.3306046171823,-2.41252112191159,17.9920045637307,0.000197563970841106,0.000660047954792327
"GSTA1",-1.78440909409697,-2.12049728310851,18.2688326139682,0.000205479189045664,0.000684467116451435
"PCAT19",1.03363455114365,-0.878893859478472,18.2624917341833,0.000212282175050407,0.000705048601114648
"AQP5",1.20765685070126,-1.69365720431219,18.2503506937946,0.000215063362477357,0.000713298439785387
"GJB7",1.29244139913949,-1.03607843958305,18.0903165932704,0.000224777130467534,0.000742309749455574
"ZBTB7C",-1.27710185521107,-1.68645421509425,18.1031335634061,0.000225249830743558,0.000743614961441804
"HTR1B",1.51934395851594,-1.6619489215467,17.8848066013237,0.000240583109504565,0.0007901580758185
"CACNA1G",-1.91641314154624,-2.02028875295442,17.6924826152446,0.000246495224300716,0.000807778904216602
"HSD3B7",1.14622868504248,-1.24322372534676,17.7622209364612,0.000249636248999094,0.000817095834959183
"LINC02898",1.16017947629917,-1.05018781697779,17.7425147212787,0.000250645482996766,0.000819979777963346
"PCDHGA3",-1.0326461898154,-1.06048771792189,17.6672441451841,0.000256484214433996,0.00083751105026185
"LINC02889",1.49339716944776,-2.03432534755999,17.4169936103919,0.000275739790290472,0.000895512900390151
"SGCG",-1.98819300910923,-2.58897707598383,17.0294313379912,0.000278009161782462,0.00090242507249542
"NFIX",-1.33580753656455,-1.15252781019285,17.2962572399657,0.000289596340493984,0.000936869050971185
"TRH",-1.05753700986036,-1.16589725609516,17.248588778632,0.000293531792940366,0.000948162515409089
"PAX2",1.14192732852764,-1.44435349929962,17.2461673366359,0.000294933643892012,0.000952370254296881
"SYT4",1.60598519178823,-1.71655216492851,17.2164787767458,0.000296750018706696,0.000957108553278301
"COL11A2",-1.04503688762107,-1.08710934703062,17.1962016393778,0.000298206101643125,0.000961320324641993
"SEPTIN7P9",1.31424788086807,-1.86982777885091,17.1333865455427,0.000305478410231175,0.000982789545361502
"GABRA1",1.6363442293234,-1.76340352589825,17.1114539860451,0.000306225129561858,0.000984690755812226
"TMEM225B",1.47048837597389,-1.61707048403556,17.1116588276496,0.000308069872923205,0.000989628070700598
"ALDH1A3",-1.19318594230513,-1.47692532072471,17.1094498767048,0.000308392717883302,0.000990499415292913
"TLR8-AS1",2.01969393792618,-2.96171154801609,16.4052915007076,0.000311829156138941,0.000999863756539043
"MSR1",1.58475975438009,-2.08762007926632,17.0068220527,0.000312187443760217,0.00100084541714511
"FOXS1",-1.24375939933216,-1.51557628366301,17.0374469090075,0.000315771344784799,0.00101084908909891
"ST8SIA5",-1.14699784917434,-0.877705512613749,17.0138665415109,0.000315781736069499,0.00101084908909891
"CRB1",-1.46747317357343,-1.93285559285086,16.9993255393309,0.000317512568855329,0.00101588146405263
"MYRIP",1.25903269835111,-1.79094476136774,16.9869397546137,0.000320842811748465,0.00102551106512409
"GALNT3",-2.40298038085608,-3.08995653536511,15.9917717093625,0.000325244008667381,0.0010378506041203
"C16orf74",1.78920517193036,-2.78672446778373,16.4391894861086,0.000334694429997532,0.00106499734338847
"SUNO1",-1.01063272350721,-1.16843267202461,16.7931544606696,0.000339863603624264,0.00108019231767798
"NPY2R-AS1",1.21346973760137,-1.39867353020716,16.7195120907056,0.000349469996167569,0.00110807617086508
"AK5",-1.1070924065277,-1.67286619022001,16.7116401824252,0.000351165613138521,0.00111224653941927
"EPPK1",-1.46319593642233,-0.399437952251418,16.6795306840651,0.00035129197999538,0.00111246323655086
"IRX2-DT",-1.06047374233486,-1.30736415693705,16.6526556375828,0.000356452595217641,0.00112676115106093
"RPL5P11",-2.01842505354108,-3.23112614241176,15.8006037776536,0.000359186660052169,0.00113353712198282
"MYO7A",-1.13568572117629,-1.19291723280135,16.5926508913216,0.000363147342236046,0.00114509519200154
"LNCOG",1.40987028186866,-1.69730960319063,16.5075483911666,0.000374554756435435,0.0011783558930336
"PTH1R",-1.04417991504883,-0.825967860282214,16.4796686466697,0.000375311991156328,0.00118054469838244
"THSD1",1.0590466582896,-0.651710598324551,16.4701606838991,0.00037617504616608,0.00118306558998202
"RGS1",-1.94331548952068,-2.46400635563825,16.1354102074869,0.000385893487263404,0.00120966643941796
"STXBP2",-1.16420630310044,-1.73236499400709,16.3668114677579,0.000392983665537392,0.00122848191293296
"ISM1",-1.33763930577827,-1.82904109580613,16.3319846059053,0.000396646139704277,0.00123892221671054
"POU6F2-AS2",-1.33420324146578,-1.73455442584802,16.331164744371,0.00039718629795069,0.00124040757471277
"KANK3",-1.56019194038212,-2.3169071073666,16.1757163022668,0.000403718986288523,0.0012579440642397
"MIR3171HG",1.88979930678913,-2.63481449502327,15.844842151176,0.000415961043314877,0.00129168620972431
"PARVG",-1.80996693376204,-2.71556962761865,15.5971915567497,0.000451926735423161,0.00139479703214122
"PGCKA1",-1.30134435740338,-1.32433157361076,15.9342548955382,0.000452036411667166,0.00139491126744488
"FGF13-AS1",1.2825730248724,-1.37636056615655,15.9257157186311,0.000453431744330721,0.00139876734628264
"HS3ST5",-1.18559051751442,-1.81407273434689,15.8421488401582,0.00046706077402617,0.00143711583250206
"CIROP",-2.89290041196612,-3.46399735760344,14.860899763534,0.000467791562210522,0.00143867264014024
"HOXB2",-1.19427880062773,-1.35541626300379,15.8128731922569,0.000470466076879081,0.00144620292679707
"CD274",1.03048665967879,-0.717254579635757,15.7761717057342,0.000473182007166042,0.00145385323168478
"VWC2",1.1121233124869,-1.11575527395293,15.7804788508357,0.000474098198537821,0.00145643512839343
"CA8",-1.24727948393806,-1.11603962252141,15.6864434567359,0.000489561850809817,0.00150057781414595
"LINC00862",-1.20712549079995,-1.14463347946063,15.5574428607521,0.000511152825836348,0.00156077633172902
"MIR503HG",-1.24912110747578,-1.44654056156282,15.5123785474226,0.000520711022731792,0.00158693276764283
"ZKSCAN8P1",1.39452407265793,-1.535131181944,15.4837385454932,0.000525910711406459,0.00160150823713036
"GUSBP11",1.54213231167456,-2.26037823961146,15.3756090355343,0.000530286884084991,0.00161329909885572
"SELENOV",-1.86024192235178,-3.17951341690972,14.8248244432756,0.000530592500082984,0.00161397309841436
"HTR2A",1.30371805376778,-1.95126799549904,15.4360170984174,0.000532698561200507,0.00161986603506513
"EGR2",-1.86051067092473,-2.46202150077328,15.2002106023684,0.000536903798715869,0.00163110337457644
"HAPSTR2",-1.02710718408662,-1.09055413172871,15.2474038111985,0.000566422363866326,0.00171184038399589
"CYP26B1",-2.15993455142679,-3.26254779053883,14.4584767046824,0.000567842143215042,0.00171586110865719
"KCNK3",-2.27405184644699,-3.22635813707813,14.3287515206459,0.000590763027251952,0.00177812446443332
"SMPDL3B",-1.60742150752019,-1.61633746820657,15.1066954274219,0.000596286690902566,0.00179278239706446
"CHFR-DT",1.22846018881813,-2.02119773762534,15.0582538390827,0.000605097963878973,0.0018161453428056
"RIPOR3",-1.16128968455742,-1.33926827890554,14.9831378785099,0.000621511462849883,0.00186133471955214
"VSTM5",1.60719811183068,-2.597664839311,14.7560462099846,0.000630025195092374,0.00188477383047971
"NKX6-2",-2.28886987693008,-3.0810272207617,14.118217075643,0.000658064443230619,0.00196011577668704
"LINC01415",1.37387486500946,-1.98607422803985,14.8045043425227,0.000658068770159295,0.00196011577668704
"LINC01830",1.37009821939043,-2.20613882538826,14.6715132128427,0.000682788748072519,0.00202745484868494
"MRAP2",1.07410231860748,-0.923653937134011,14.6829285659997,0.000685711981617969,0.00203550532103296
"TARID",-1.52042377032885,-1.99950820645005,14.6022603000044,0.000702564356551087,0.00208166815136768
"GLP2R",-1.89915919057996,-2.85112853339798,14.2248554350884,0.000705296618285534,0.00208839237111634
"RAB40AL",1.8682513130601,-2.78613029240846,14.2654967703872,0.000705377722264851,0.00208839237111634
"FAM135B",-1.41968992348026,-2.30880987226947,14.5263534721786,0.000712601209725772,0.00210782826241998
"KCND3",-1.23937658426567,-1.97629271937096,14.4683736715107,0.000741422767761269,0.0021853359239541
"LINC03047",-2.19792690313004,-3.10414931946479,13.6025898967301,0.000805274802426804,0.00235258870524842
"ADAMTSL3",-1.68098250972846,-2.94433326694347,13.7962582345793,0.000832883074687299,0.00242733511230789
"LINC02104",-1.01759720177344,-1.22548999486497,14.1138472616282,0.000836581406955279,0.00243774336207051
"LCN9",1.61019542044334,-2.7808943750636,13.8465783504779,0.000846408619573187,0.00246301444140465
"LINC01331",1.38182306776231,-1.70662597946684,14.0555989654563,0.00085629011193006,0.00248912799496084
"RGS21",-1.76122813614891,-2.82926503243801,13.680963421095,0.000877352085766002,0.00254342011332678
"ARHGAP20",-1.10134534395871,-1.00365250472421,13.9250791710572,0.000892265735470953,0.00258114014261941
"CBR3",1.01630150010002,-1.60643129795925,13.7699177161566,0.000946871830509528,0.00272520217845448
"ERP27",-2.27707574048416,-3.49426182666004,12.9818378536098,0.000947270425669446,0.00272594069278614
"COL19A1",-1.1903458885339,-2.04289140143851,13.7245514641497,0.000960307786319218,0.00275932174434516
"P2RY2",1.20806380960193,-2.21401588506683,13.6108676403232,0.00099383441409898,0.00284458614096587
"PSD3-AS1",-1.5533791278009,-2.67663295696255,13.455287090251,0.000995411458465734,0.00284825067344861
"PRKCG",-1.23774832890802,-2.14046322634383,13.5775056559366,0.00100809905084696,0.0028811191721169
"S100Z",1.59971775946466,-2.64603673193929,13.395478615293,0.00101528396082641,0.00289992652819291
"C6orf132",1.15492637042681,-1.81797431564968,13.4217575611838,0.00107110282263961,0.00304531411229451
"L3MBTL4",-1.08048429564028,-1.61283706276854,13.3414640798838,0.00110205745205452,0.00312268589034547
"PAPPA2",1.78793032202703,-1.89803121678569,13.2425901007551,0.00112568630259921,0.00318071827362335
"MCHR2",-1.79833683967788,-2.55259343004099,13.070781295542,0.00113667445229018,0.00320846044120198
"POM121L15P",1.26666540198721,-2.33717279679929,13.1820774298047,0.00114948964981502,0.00324224989825138
"TPPP3",1.05235732587733,-1.2395401406278,13.1820601061321,0.00116269924279118,0.00327662028242253
"PLPPR5",-1.0166786529516,-1.13023132699792,13.12674759837,0.00118463648102048,0.00333159486172724
"DBNDD1",-1.21789494818716,-1.40513980946058,13.1258704262535,0.0011888583098657,0.00334248871916986
"MMP17",-1.25122817325904,-2.10217039040175,13.0479924528956,0.00121826287469182,0.00341765196630994
"HBQ1",1.18015306467689,-1.85238341729698,13.0080395385629,0.00124111331222318,0.00347414001964834
"CCR1",-1.53283363592384,-2.38313312068095,12.9254831974476,0.00124199800946253,0.00347586233760351
"WFDC21P",-1.20872497798266,-2.29752160632904,12.8518009773732,0.00130092954062426,0.00362413936893978
"LINC00334",1.61997783885518,-2.48244292577631,12.7522048978682,0.00130366307224106,0.00362912122938102
"CLEC2B",1.55222017963916,-2.34112919654565,12.7649161909855,0.00131828770583193,0.00366664287001673
"LNMICC",-1.02887534320571,-1.29355195001146,12.8271145272113,0.00132131364204751,0.0036739944939725
"DPP4",-1.23275210170186,-1.52076640138174,12.7567027166459,0.00135882877585657,0.00377120659391623
"CCL3L3",-1.35762478559433,-2.52282034211315,12.6777505078524,0.00135903144484934,0.00377122033081736
"OSR1",-1.92617772835996,-2.82973001518102,12.3578235903486,0.0014060688004757,0.00388714037481739
"CCDC175",1.58236914729264,-2.92930835189872,12.3763829400094,0.00142528936159372,0.00393687480208842
"CPA6",-1.24770695197766,-1.87010879641409,12.6121437597393,0.00143156932775932,0.00395251494103202
"FRMPD4",-1.51909505792855,-2.39691893885588,12.5079903297553,0.00144678414019341,0.00399015760311538
"PCSK1",1.69719127561873,-2.71899629030127,12.3794729678674,0.00144904147641362,0.00399482863437827
"CASC17",1.65957902079967,-2.84776010974496,12.3427233035504,0.0014491840709387,0.00399482863437827
"GRIP2",1.52082469240328,-2.61059276104989,12.4405823949824,0.00145462058455819,0.00400693806310283
"POU4F1",1.66603065787977,-2.95467841178204,12.2493660254167,0.00147655972736447,0.00406270848304655
"ANKRD18DP",1.28204757075278,-2.48624703817912,12.2842908833174,0.00157912108499458,0.00431460111993181
"TAPBPL",-1.10184868068711,-1.86102373889583,12.3448351552797,0.00157990670189718,0.00431522823261983
"PRRT4",-1.5623999569514,-2.62528273547172,12.146818165252,0.001617738978346,0.00440819519763069
"ZNF831",1.44233922423136,-2.09983031854509,12.2201459318666,0.00163725198472472,0.00445441133089008
"RNVU1-15",1.19099975406132,-2.14538255655441,12.2209736720536,0.00164489048694233,0.00447329121374584
"TMEM26",-2.19562497689765,-3.23643209952038,11.6772219621193,0.0016567285061761,0.0045029331917121
"TNNI1",-1.21475590061822,-1.87222449149436,12.1782424381941,0.00167820278646174,0.00455549475278649
"CARD11",1.19909050732822,-1.94854832625695,12.1733633062667,0.00167947749902223,0.00455766603742292
"LINC02701",-1.13145324521522,-1.89133802269636,12.1311893609262,0.00170839216162734,0.00462989883719658
"C13orf46",1.35578759600626,-2.26032440739934,12.0685508124575,0.00172555374921418,0.00467345588652154
"OXGR1",1.21559573568275,-1.36417606609844,12.0920992965567,0.00173039504182149,0.00468590684410314
"NTSR1",-1.81906754797589,-2.44535185589423,11.9504085362244,0.0017390152591716,0.00470659466097803
"HEATR4",1.4983713951439,-2.29163590726953,11.9052314585522,0.00182077175343161,0.00490780052662547
"LINC02362",1.60923497188972,-2.73223556681094,11.7291275550095,0.00186375020174308,0.00501238618980974
"RGR",1.56751400763254,-2.62212999459234,11.7585992062425,0.00186974364384826,0.00502498512263125
"ABCB5",-1.45328363788989,-2.27252847441499,11.819760139078,0.00188704594111745,0.00506793801505759
"LINC03085",-1.13378467138096,-1.6679274733604,11.8466024968778,0.00189817142720664,0.00509496600784199
"INHBE",-1.72504016932737,-2.77393586172981,11.6302828998845,0.00190894664993523,0.005119567599842
"MAOB",-1.23459314064928,-2.05480394557058,11.7784891252448,0.00194130687360157,0.0051976663950529
"ADH1C",1.22134773476775,-2.01482291808633,11.769113968454,0.00194858352982687,0.00521569409119999
"TMEM14EP",-2.02735133004849,-3.10169613123399,11.3634080526764,0.00195548088234744,0.00523196745622632
"WNT9B",-1.66729179454507,-2.89644531118319,11.4827593436141,0.00199954732983962,0.00534093642562003
"SLC26A9",1.67011835600769,-3.20323495777229,11.3168547623283,0.0020328372052159,0.00541854704644955
"ST8SIA6",-1.70050072419268,-2.6154665220729,11.5075059726048,0.00204047150185532,0.00543738637161529
"LINC01470",1.31940922160314,-1.82649282174097,11.6440194349309,0.0020441919246715,0.00544503293713319
"LARGE2",1.23266708541652,-2.08452854825376,11.6325044265505,0.00204789244142493,0.00545337650132257
"IL1RAPL1",-1.19088174944329,-1.93224462863556,11.5944890160791,0.00208395818064118,0.00553636108410859
"UBE2Q2P1",1.00363235865672,-1.50702853837076,11.5292508104037,0.00213442552474508,0.00565712643911796
"TMEM156",2.08829733355934,-2.94929961784938,11.1007637845292,0.00220681373059432,0.00582966880228694
"ARR3",1.5938887792413,-3.22010064186853,11.1034503684646,0.00222236568910236,0.00586752222991308
"RRS1-DT",1.68002142376047,-3.00478327921731,11.0623653179938,0.00231574551819796,0.00609144515111622
"GLIS2-AS1",1.10560056000727,-2.13962830166067,11.3048138167116,0.00231941462265951,0.00609943653433012
"SLC17A3",-1.32612004639793,-1.8445278902404,11.3076821039543,0.00232024715450967,0.00610077860911138
"KCNQ3",1.08118482711808,-1.61788271476696,11.2983787019599,0.00233034689915755,0.00612146543830424
"CASC8",1.42356057492019,-2.59599318311852,11.1643208226962,0.00237207988981845,0.00621408537729869
"PRSS8",-1.21971613826057,-2.11550582588796,11.2260463491233,0.00238759207540925,0.00625045753056476
"LINC01748",-1.87205834727876,-2.96114241764379,10.9123341655255,0.00242905422693163,0.0063434300087616
"ADAMTS8",-1.02964962967434,-1.67368505614035,11.1732881210328,0.00244438837103269,0.00637826879960778
